Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Recommendation_Helpfulness,Rating_Accuracy,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,transaction
2023-06-08 17:40:49-05:30,34,male,once a month,groceries and gourmet food;beauty and personal care;clothing and fashion;home and kitchen,yes,rarely,others,multiple pages,3,maybe,always,others,always,yes,moderately,no,yes,1,3,wide product selection,scrolling option would be much better than going to next page,443554
2023-06-08 17:19:56-05:30,43,others,less than once a month,groceries and gourmet food;clothing and fashion;home and kitchen;others,yes,rarely,keyword,multiple pages,2,no,never,high shipping costs,often,yes,never,yes,yes,5,5,competitive prices,no issues,304935
2023-06-06 17:16:58-05:30,67,others,multiple times per week,groceries and gourmet food;beauty and personal care,sometimes,rarely,filter,multiple pages,2,yes,rarely,found a better price elsewhere,rarely,yes,heavily,sometimes,no,1,3,competitive prices,user interface,650361
2023-06-11 23:22:19-05:30,67,not_preferred,less than once a month,groceries and gourmet food;beauty and personal care,yes,rarely,keyword,first page,4,no,always,changed my mind or no longer need the item,sometimes,no,occasionally,yes,yes,2,2,wide product selection,irrelevant product suggestions,289818
2023-06-07 22:07:42-05:30,49,not_preferred,once a month,beauty and personal care;clothing and fashion,sometimes,few times per month,filter,first page,2,no,rarely,others,rarely,yes,rarely,sometimes,sometimes,4,1,product recommendations,quality of product is very poor according to the big offers,682132
2023-06-11 22:58:52-05:30,28,female,less than once a month,groceries and gourmet food;beauty and personal care,sometimes,few times per week,keyword,first page,3,yes,sometimes,found a better price elsewhere,often,no,never,sometimes,yes,4,1,unknown,user interface,385218
2023-06-05 10:37:36-05:30,66,not_preferred,weekly,groceries and gourmet food;home and kitchen;others,sometimes,few times per month,others,first page,5,maybe,always,high shipping costs,sometimes,no,heavily,sometimes,no,5,4,product recommendations,no issues,177679
2023-06-04 21:48:15-05:30,60,female,weekly,groceries and gourmet food;clothing and fashion;home and kitchen;others,yes,few times per month,keyword,multiple pages,1,maybe,always,others,often,no,heavily,sometimes,sometimes,1,4,wide product selection,better app interface and lower shipping charges,273876
2023-06-08 17:38:57-05:30,28,male,few times per month,groceries and gourmet food;clothing and fashion;home and kitchen,sometimes,few times per month,categories,first page,4,maybe,never,changed my mind or no longer need the item,sometimes,no,occasionally,yes,no,5,1,customer service,quality of product is very poor according to the big offers,881301
2023-06-08 19:50:55-05:30,33,male,multiple times per week,clothing and fashion,no,rarely,categories,multiple pages,3,no,rarely,found a better price elsewhere,always,no,rarely,sometimes,sometimes,2,3,product recommendations,no issues,981158
2023-06-08 17:52:26-05:30,27,female,less than once a month,beauty and personal care;clothing and fashion;others,sometimes,few times per month,others,first page,3,maybe,never,others,always,no,moderately,no,no,2,2,unknown,irrelevant product suggestions,171142
2023-06-06 18:45:33-05:30,67,female,once a month,beauty and personal care;clothing and fashion;home and kitchen;others,sometimes,few times per month,keyword,first page,2,maybe,never,others,often,no,heavily,sometimes,sometimes,4,3,unknown,user interface,740674
2023-06-09 16:28:30-05:30,6,female,less than once a month,groceries and gourmet food;clothing and fashion;home and kitchen,no,few times per week,keyword,multiple pages,1,no,rarely,changed my mind or no longer need the item,sometimes,yes,heavily,yes,sometimes,5,1,user-friendly website/app interface,user interface,618768
2023-06-09 15:23:38-05:30,47,male,once a month,beauty and personal care;clothing and fashion;home and kitchen;others,sometimes,rarely,keyword,multiple pages,3,no,often,high shipping costs,sometimes,yes,heavily,no,sometimes,1,2,user-friendly website/app interface,quality of product is very poor according to the big offers,970532
2023-06-12 15:44:16-05:30,18,not_preferred,weekly,beauty and personal care;clothing and fashion;home and kitchen,no,few times per week,filter,multiple pages,1,no,always,found a better price elsewhere,sometimes,no,moderately,sometimes,no,4,2,user-friendly website/app interface,user interface,151620
2023-06-07 21:35:23-05:30,37,not_preferred,less than once a month,groceries and gourmet food;beauty and personal care;home and kitchen,yes,multiple times a day,keyword,multiple pages,4,maybe,sometimes,high shipping costs,often,no,heavily,no,no,1,2,all the above,no issues,978519
2023-06-05 16:49:43-05:30,48,male,weekly,beauty and personal care;clothing and fashion;home and kitchen,sometimes,few times per month,categories,multiple pages,1,maybe,never,high shipping costs,never,yes,never,yes,yes,1,1,unknown,no issues,360103
2023-06-12 14:43:30-05:30,58,others,once a month,groceries and gourmet food;beauty and personal care;clothing and fashion,no,few times per month,keyword,multiple pages,2,maybe,never,changed my mind or no longer need the item,always,no,rarely,no,sometimes,1,3,customer service,better app interface and lower shipping charges,803210
2023-06-08 17:13:33-05:30,39,male,multiple times per week,groceries and gourmet food;beauty and personal care;others,yes,few times per week,others,first page,3,maybe,rarely,high shipping costs,rarely,yes,never,yes,sometimes,1,5,unknown,i have no problem with amazon yet. but others tell me about the refund issues,467650
2023-06-09 14:23:45-05:30,48,others,less than once a month,groceries and gourmet food,no,multiple times a day,keyword,multiple pages,4,no,never,found a better price elsewhere,always,no,never,sometimes,no,5,2,user-friendly website/app interface,quality of product is very poor according to the big offers,971162
2023-06-08 17:58:03-05:30,52,others,once a month,beauty and personal care,sometimes,few times per week,others,first page,4,maybe,often,found a better price elsewhere,rarely,yes,occasionally,no,yes,2,5,user-friendly website/app interface,product quality and accuracy,269696
2023-06-07 12:39:08-05:30,18,male,weekly,groceries and gourmet food;home and kitchen;others,sometimes,few times per month,others,first page,1,no,often,others,never,yes,moderately,no,sometimes,4,1,customer service,i have no problem with amazon yet. but others tell me about the refund issues,703199
2023-06-11 23:27:55-05:30,16,male,once a month,groceries and gourmet food;home and kitchen;others,yes,few times per week,others,multiple pages,4,maybe,rarely,others,sometimes,no,rarely,no,yes,5,2,competitive prices,no issues,814628
2023-06-04 23:38:30-05:30,61,others,once a month,beauty and personal care;clothing and fashion;others,no,rarely,filter,multiple pages,4,maybe,often,high shipping costs,sometimes,no,never,no,no,3,4,wide product selection,user interface,218322
2023-06-08 22:39:27-05:30,15,male,less than once a month,beauty and personal care;home and kitchen,yes,few times per week,others,first page,1,no,never,changed my mind or no longer need the item,never,no,never,yes,no,1,5,user-friendly website/app interface,unknown,455936
2023-06-07 22:07:42-05:30,56,female,less than once a month,groceries and gourmet food;beauty and personal care;home and kitchen,no,few times per month,categories,multiple pages,3,yes,never,others,always,no,moderately,sometimes,no,5,5,user-friendly website/app interface,customer service responsiveness,135962
2023-06-09 15:10:36-05:30,67,female,weekly,groceries and gourmet food,no,multiple times a day,keyword,first page,1,maybe,always,found a better price elsewhere,often,no,occasionally,yes,no,1,5,wide product selection,scrolling option would be much better than going to next page,395102
2023-06-05 22:06:15-05:30,56,others,less than once a month,beauty and personal care,no,few times per month,keyword,multiple pages,2,no,rarely,others,often,no,rarely,yes,sometimes,5,1,user-friendly website/app interface,scrolling option would be much better than going to next page,860309
2023-06-08 17:33:12-05:30,21,male,weekly,beauty and personal care,no,few times per month,others,first page,1,no,always,changed my mind or no longer need the item,always,yes,rarely,no,no,5,5,customer service,no issues,660753
2023-06-12 15:33:53-05:30,46,female,multiple times per week,clothing and fashion;home and kitchen,yes,rarely,keyword,first page,2,no,rarely,high shipping costs,sometimes,no,occasionally,sometimes,yes,1,3,customer service,reducing packaging waste,549196
2023-06-05 22:07:31-05:30,27,male,less than once a month,beauty and personal care;home and kitchen;others,yes,few times per week,keyword,first page,3,no,sometimes,changed my mind or no longer need the item,rarely,yes,occasionally,sometimes,yes,2,3,product recommendations,i have no problem with amazon yet. but others tell me about the refund issues,878703
2023-06-07 21:23:41-05:30,58,others,less than once a month,home and kitchen;others,yes,multiple times a day,keyword,first page,5,yes,sometimes,changed my mind or no longer need the item,never,yes,moderately,no,no,5,1,wide product selection,i have no problem with amazon yet. but others tell me about the refund issues,334582
2023-06-05 21:56:02-05:30,39,others,once a month,beauty and personal care,no,multiple times a day,others,first page,1,maybe,sometimes,high shipping costs,rarely,no,heavily,yes,no,4,3,unknown,quality of product is very poor according to the big offers,882518
2023-06-05 14:21:37-05:30,21,others,less than once a month,beauty and personal care;others,sometimes,rarely,categories,first page,5,no,sometimes,found a better price elsewhere,often,yes,rarely,sometimes,yes,1,2,product recommendations,add more familiar brands to the list,908159
2023-06-11 23:10:14-05:30,60,male,few times per month,groceries and gourmet food;clothing and fashion;home and kitchen,no,multiple times a day,keyword,first page,4,yes,rarely,changed my mind or no longer need the item,never,yes,rarely,sometimes,sometimes,1,3,all the above,irrelevant product suggestions,471002
2023-06-07 12:50:13-05:30,63,not_preferred,few times per month,beauty and personal care;clothing and fashion;others,no,few times per week,others,multiple pages,5,no,often,others,rarely,yes,never,no,sometimes,5,1,customer service,scrolling option would be much better than going to next page,940013
2023-06-06 18:42:00-05:30,60,female,multiple times per week,groceries and gourmet food;clothing and fashion;home and kitchen;others,yes,multiple times a day,filter,first page,4,maybe,often,changed my mind or no longer need the item,rarely,no,moderately,no,yes,5,3,user-friendly website/app interface,user interface,876590
2023-06-08 17:33:01-05:30,52,male,multiple times per week,clothing and fashion;others,no,few times per month,categories,multiple pages,5,yes,often,changed my mind or no longer need the item,never,yes,moderately,no,no,1,5,unknown,i have no problem with amazon yet. but others tell me about the refund issues,416414
2023-06-05 22:06:15-05:30,59,female,few times per month,groceries and gourmet food,sometimes,few times per week,others,multiple pages,1,no,rarely,changed my mind or no longer need the item,always,no,occasionally,sometimes,sometimes,4,5,unknown,scrolling option would be much better than going to next page,818990
2023-06-07 15:56:01-05:30,60,others,few times per month,beauty and personal care;clothing and fashion;home and kitchen;others,sometimes,rarely,keyword,first page,1,maybe,always,found a better price elsewhere,sometimes,yes,heavily,yes,sometimes,5,3,quick delivery,irrelevant product suggestions,825400
